Source,Target,Type,Id,Label,timeset,Weight,MMNT-EdgeType
alyas  3Ta allh,asma bllm3,Undirected,10395,Person-Person,,2,Person<--->Person
alyas  3Ta allh,asma  sywr,Undirected,10396,Person-Person,,2,Person<--->Person
alyas  3Ta allh,astyr mwayal,Undirected,10397,Person-Person,,2,Person<--->Person
alyas  3Ta allh,bwls W7adh,Undirected,10398,Person-Person,,2,Person<--->Person
alyas  3Ta allh,flyb s3d,Undirected,10399,Person-Person,,2,Person<--->Person
alyas  3Ta allh,flyks  fars,Undirected,10400,Person-Person,,2,Person<--->Person
alyas  3Ta allh,fryd0 hanm,Undirected,10401,Person-Person,,2,Person<--->Person
alyas  3Ta allh,fz3  slmA,Undirected,10402,Person-Person,,2,Person<--->Person
alyas  3Ta allh,jrjs  twma,Undirected,10403,Person-Person,,4,Person<--->Person
alyas  3Ta allh,jrjy QSaS,Undirected,10404,Person-Person,,2,Person<--->Person
alyas  3Ta allh,jwlya  T3m0,Undirected,10405,Person-Person,,4,Person<--->Person
alyas  3Ta allh,jwlya Tm3h,Undirected,10406,Person-Person,,2,Person<--->Person
alyas  3Ta allh,Kyr allh Kyr allh,Undirected,10407,Person-Person,,2,Person<--->Person
alyas  3Ta allh,lbnany0,Undirected,10408,Person-Person,,4,Person<--->Person
alyas  3Ta allh,m3rwf  alrSafy,Undirected,10409,Person-Person,,6,Person<--->Person
alyas  3Ta allh,mary  3jmy,Undirected,10410,Person-Person,,10,Person<--->Person
alyas  3Ta allh,mKayl 7ayk,Undirected,10411,Person-Person,,2,Person<--->Person
alyas  3Ta allh,mnWyq al7snaq,Undirected,10412,Person-Person,,2,Person<--->Person
alyas  3Ta allh,mryana mraW,Undirected,10413,Person-Person,,2,Person<--->Person
alyas  3Ta allh,mrym zka,Undirected,10414,Person-Person,,12,Person<--->Person
alyas  3Ta allh,njyb jrjs Tasw,Undirected,10415,Person-Person,,2,Person<--->Person
alyas  3Ta allh,nly  z3rb,Undirected,10416,Person-Person,,2,Person<--->Person
alyas  3Ta allh,nZlh brbary,Undirected,10417,Person-Person,,2,Person<--->Person
alyas  3Ta allh,QsTaky  7mSy,Undirected,10418,Person-Person,,2,Person<--->Person
alyas  3Ta allh,rwza 7dad,Undirected,10419,Person-Person,,4,Person<--->Person
alyas  3Ta allh,slmA Trad,Undirected,10420,Person-Person,,2,Person<--->Person
alyas  3Ta allh,slwA,Undirected,10421,Person-Person,,2,Person<--->Person
alyas  3Ta allh,slwA  slam0,Undirected,10422,Person-Person,,8,Person<--->Person
alyas  3Ta allh,slym saba baz,Undirected,10423,Person-Person,,2,Person<--->Person
alyas  3Ta allh,W7ad0  W7ad0,Undirected,10424,Person-Person,,6,Person<--->Person
alyas  3Ta allh,wdy3 alKwry,Undirected,10425,Person-Person,,2,Person<--->Person
alyas  3Ta allh,wdy3  alKwry  | wdy3  alKwry,Undirected,10426,Person-Person,,2,Person<--->Person
alyas  3Ta allh,wrd0  alyazjy,Undirected,10427,Person-Person,,4,Person<--->Person
amyn  ry7any,amyn  Zahr  Kyr allh,Undirected,10428,Person-Person,,3,Person<--->Person
amyn  ry7any,as3af  alnWaWyby,Undirected,10429,Person-Person,,3,Person<--->Person
amyn  ry7any,asma3yl  Sbry,Undirected,10430,Person-Person,,3,Person<--->Person
amyn  ry7any,bawlw lwmbrwzw,Undirected,10431,Person-Person,,3,Person<--->Person
amyn  ry7any,bwls  alKwly,Undirected,10432,Person-Person,,3,Person<--->Person
amyn  ry7any,bwl yswn| 3z aldyn WyK alsrwjy0,Undirected,10433,Person-Person,,3,Person<--->Person
amyn  ry7any,dktwr fylks rynwl,Undirected,10434,Person-Person,,3,Person<--->Person
amyn  ry7any,dktwr fylyks rynywl,Undirected,10435,Person-Person,,3,Person<--->Person
amyn  ry7any,f,Undirected,10436,Person-Person,,3,Person<--->Person
amyn  ry7any,fars  alKwry,Undirected,10437,Person-Person,,12,Person<--->Person
amyn  ry7any,fars  fyaD,Undirected,10438,Person-Person,,3,Person<--->Person
amyn  ry7any,frydyk byasy,Undirected,10439,Person-Person,,3,Person<--->Person
amyn  ry7any,hnry lafdan,Undirected,10440,Person-Person,,3,Person<--->Person
amyn  ry7any,hnry lyWtnbrjh,Undirected,10441,Person-Person,,3,Person<--->Person
amyn  ry7any,j,Undirected,10442,Person-Person,,6,Person<--->Person
amyn  ry7any,j  .  D,Undirected,10443,Person-Person,,3,Person<--->Person
amyn  ry7any,j.      S.,Undirected,10444,Person-Person,,9,Person<--->Person
amyn  ry7any,jan lahwr,Undirected,10445,Person-Person,,3,Person<--->Person
amyn  ry7any,jmal aldyn  alQasmy,Undirected,10446,Person-Person,,24,Person<--->Person
amyn  ry7any,"John
                            Wortabet",Undirected,10447,Person-Person,,12,Person<--->Person
amyn  ry7any,j  Q,Undirected,10448,Person-Person,,3,Person<--->Person
amyn  ry7any,jrjy  7dad,Undirected,10449,Person-Person,,21,Person<--->Person
amyn  ry7any,jrjy  dymtry  srsQ,Undirected,10450,Person-Person,,3,Person<--->Person
amyn  ry7any,jrjy  nQwla  baz,Undirected,10451,Person-Person,,9,Person<--->Person
amyn  ry7any,jstwr balswm,Undirected,10452,Person-Person,,3,Person<--->Person
amyn  ry7any,kaZm   aldjyly,Undirected,10453,Person-Person,,3,Person<--->Person
amyn  ry7any,klman hwar,Undirected,10454,Person-Person,,6,Person<--->Person
amyn  ry7any,Klyl  alKwry,Undirected,10455,Person-Person,,9,Person<--->Person
amyn  ry7any,Klyl  mrdm bk,Undirected,10456,Person-Person,,6,Person<--->Person
amyn  ry7any,Klyl  mTran,Undirected,10457,Person-Person,,3,Person<--->Person
amyn  ry7any,Klyl  s3ad0,Undirected,10458,Person-Person,,3,Person<--->Person
amyn  ry7any,Klyl  s3d,Undirected,10459,Person-Person,,15,Person<--->Person
amyn  ry7any,Kyr aldyn  alzrkly,Undirected,10460,Person-Person,,12,Person<--->Person
amyn  ry7any,Kyr allh afndy Kyr allh,Undirected,10461,Person-Person,,3,Person<--->Person
amyn  ry7any,Lucien Bouvat,Undirected,10462,Person-Person,,9,Person<--->Person
amyn  ry7any,m . y,Undirected,10463,Person-Person,,3,Person<--->Person
amyn  ry7any,m3rwf  alrSafy,Undirected,10464,Person-Person,,81,Person<--->Person
amyn  ry7any,m7b aldyn  alKTyb,Undirected,10465,Person-Person,,12,Person<--->Person
amyn  ry7any,m7md  3ly,Undirected,10466,Person-Person,,3,Person<--->Person
amyn  ry7any,m7md afndy alhaWmy,Undirected,10467,Person-Person,,3,Person<--->Person
amyn  ry7any,m7md afndy almhdy,Undirected,10468,Person-Person,,3,Person<--->Person
amyn  ry7any,m7md  alKDry,Undirected,10469,Person-Person,,3,Person<--->Person
amyn  ry7any,m7md  amam  al3bd,Undirected,10470,Person-Person,,3,Person<--->Person
amyn  ry7any,m7md  baQr  alWbyby,Undirected,10471,Person-Person,,3,Person<--->Person
amyn  ry7any,m7md bn alKDr,Undirected,10472,Person-Person,,3,Person<--->Person
amyn  ry7any,m7md fhmy alGzy,Undirected,10473,Person-Person,,3,Person<--->Person
amyn  ry7any,m7md  jmyl  alWTy,Undirected,10474,Person-Person,,3,Person<--->Person
amyn  ry7any,m7md  krd 3ly,Undirected,10475,Person-Person,,39,Person<--->Person
amyn  ry7any,m7md  lTfy  jm30,Undirected,10476,Person-Person,,12,Person<--->Person
amyn  ry7any,m7md  raGb  TbaK,Undirected,10477,Person-Person,,6,Person<--->Person
amyn  ry7any,m7md  rDa  alWbyby,Undirected,10478,Person-Person,,24,Person<--->Person
amyn  ry7any,m7md rWdy al7kym,Undirected,10479,Person-Person,,3,Person<--->Person
amyn  ry7any,m7mwd samy albarwdy,Undirected,10480,Person-Person,,3,Person<--->Person
amyn  ry7any,m7mwd  Wkry  alalwsy,Undirected,10481,Person-Person,,6,Person<--->Person
amyn  ry7any,maks nwrdw|m . 3 . j,Undirected,10482,Person-Person,,3,Person<--->Person
amyn  ry7any,mla jamy| m7md  jmyl  alWTy,Undirected,10483,Person-Person,,3,Person<--->Person
amyn  ry7any,mSTfA  alGlayyny,Undirected,10484,Person-Person,,6,Person<--->Person
amyn  ry7any,mSTfA  SadQ  alraf3y,Undirected,10485,Person-Person,,15,Person<--->Person
amyn  ry7any,mSTfA SadQ alrfa3y,Undirected,10486,Person-Person,,3,Person<--->Person
amyn  ry7any,n3wm  mkrzl,Undirected,10487,Person-Person,,3,Person<--->Person
amyn  ry7any,nalynw,Undirected,10488,Person-Person,,3,Person<--->Person
amyn  ry7any,naZr fy alktab,Undirected,10489,Person-Person,,3,Person<--->Person
amyn  ry7any,nQwla  rzQ allh,Undirected,10490,Person-Person,,3,Person<--->Person
amyn  ry7any,QsTaky  alm7Sy,Undirected,10491,Person-Person,,3,Person<--->Person
amyn  ry7any,r. b.,Undirected,10492,Person-Person,,6,Person<--->Person
amyn  ry7any,rfyQ  al3Zm,Undirected,10493,Person-Person,,21,Person<--->Person
amyn  ry7any,rWdy  al7kym,Undirected,10494,Person-Person,,3,Person<--->Person
amyn  ry7any,rWyd  alKwry,Undirected,10495,Person-Person,,3,Person<--->Person
amyn  ry7any,S,Undirected,10496,Person-Person,,6,Person<--->Person
amyn  ry7any,s3yd  alWrtwny,Undirected,10497,Person-Person,,6,Person<--->Person
amyn  ry7any,satsna,Undirected,10498,Person-Person,,42,Person<--->Person
amyn  ry7any,Sla7 aldyn  alQasmy,Undirected,10499,Person-Person,,12,Person<--->Person
amyn  ry7any,slym  3n7wry,Undirected,10500,Person-Person,,12,Person<--->Person
amyn  ry7any,slym  albKary,Undirected,10501,Person-Person,,6,Person<--->Person
amyn  ry7any,slyman  Gzal0,Undirected,10502,Person-Person,,6,Person<--->Person
amyn  ry7any,slyman  Zahr,Undirected,10503,Person-Person,,15,Person<--->Person
amyn  ry7any,Tanyws  3bdh,Undirected,10504,Person-Person,,3,Person<--->Person
amyn  ry7any,Th  7syn,Undirected,10505,Person-Person,,6,Person<--->Person
amyn  ry7any,W,Undirected,10506,Person-Person,,6,Person<--->Person
amyn  ry7any,W. a,Undirected,10507,Person-Person,,3,Person<--->Person
amyn  ry7any,W7ad0 W7ad0,Undirected,10508,Person-Person,,3,Person<--->Person
amyn  ry7any,Warl snywbws,Undirected,10509,Person-Person,,15,Person<--->Person
amyn  ry7any,waSf bk bTrs Galy,Undirected,10510,Person-Person,,3,Person<--->Person
amyn  ry7any,Wkry  al3sly,Undirected,10511,Person-Person,,15,Person<--->Person
amyn  ry7any,Wkyb  arslan,Undirected,10512,Person-Person,,15,Person<--->Person
amyn  ry7any,wly aldyn   ykn,Undirected,10513,Person-Person,,3,Person<--->Person
amyn  ry7any,wTny,Undirected,10514,Person-Person,,3,Person<--->Person
amyn  ry7any,y  d,Undirected,10515,Person-Person,,3,Person<--->Person
amyn  ry7any,ywsf  jrjs  zKm,Undirected,10516,Person-Person,,39,Person<--->Person
amyn  ry7any,z. K,Undirected,10517,Person-Person,,6,Person<--->Person
amyn  Zahr  Kyr allh,as3af  alnWaWyby,Undirected,10518,Person-Person,,1,Person<--->Person
amyn  Zahr  Kyr allh,asma3yl  Sbry,Undirected,10519,Person-Person,,1,Person<--->Person
amyn  Zahr  Kyr allh,bawlw lwmbrwzw,Undirected,10520,Person-Person,,1,Person<--->Person
amyn  Zahr  Kyr allh,bwls  alKwly,Undirected,10521,Person-Person,,1,Person<--->Person
amyn  Zahr  Kyr allh,bwl yswn| 3z aldyn WyK alsrwjy0,Undirected,10522,Person-Person,,1,Person<--->Person
amyn  Zahr  Kyr allh,dktwr fylks rynwl,Undirected,10523,Person-Person,,1,Person<--->Person
amyn  Zahr  Kyr allh,dktwr fylyks rynywl,Undirected,10524,Person-Person,,1,Person<--->Person
amyn  Zahr  Kyr allh,f,Undirected,10525,Person-Person,,1,Person<--->Person
amyn  Zahr  Kyr allh,fars  alKwry,Undirected,10526,Person-Person,,4,Person<--->Person
amyn  Zahr  Kyr allh,fars  fyaD,Undirected,10527,Person-Person,,1,Person<--->Person
amyn  Zahr  Kyr allh,frydyk byasy,Undirected,10528,Person-Person,,1,Person<--->Person
amyn  Zahr  Kyr allh,hnry lafdan,Undirected,10529,Person-Person,,1,Person<--->Person
amyn  Zahr  Kyr allh,hnry lyWtnbrjh,Undirected,10530,Person-Person,,1,Person<--->Person
amyn  Zahr  Kyr allh,j,Undirected,10531,Person-Person,,2,Person<--->Person
amyn  Zahr  Kyr allh,j  .  D,Undirected,10532,Person-Person,,1,Person<--->Person
amyn  Zahr  Kyr allh,j.      S.,Undirected,10533,Person-Person,,3,Person<--->Person
amyn  Zahr  Kyr allh,jan lahwr,Undirected,10534,Person-Person,,1,Person<--->Person
amyn  Zahr  Kyr allh,jmal aldyn  alQasmy,Undirected,10535,Person-Person,,8,Person<--->Person
amyn  Zahr  Kyr allh,"John
                            Wortabet",Undirected,10536,Person-Person,,4,Person<--->Person
amyn  Zahr  Kyr allh,j  Q,Undirected,10537,Person-Person,,1,Person<--->Person
amyn  Zahr  Kyr allh,jrjy  7dad,Undirected,10538,Person-Person,,7,Person<--->Person
amyn  Zahr  Kyr allh,jrjy  dymtry  srsQ,Undirected,10539,Person-Person,,1,Person<--->Person
amyn  Zahr  Kyr allh,jrjy  nQwla  baz,Undirected,10540,Person-Person,,3,Person<--->Person
amyn  Zahr  Kyr allh,jstwr balswm,Undirected,10541,Person-Person,,1,Person<--->Person
amyn  Zahr  Kyr allh,kaZm   aldjyly,Undirected,10542,Person-Person,,1,Person<--->Person
amyn  Zahr  Kyr allh,klman hwar,Undirected,10543,Person-Person,,2,Person<--->Person
amyn  Zahr  Kyr allh,Klyl  alKwry,Undirected,10544,Person-Person,,3,Person<--->Person
amyn  Zahr  Kyr allh,Klyl  mrdm bk,Undirected,10545,Person-Person,,2,Person<--->Person
amyn  Zahr  Kyr allh,Klyl  mTran,Undirected,10546,Person-Person,,1,Person<--->Person
amyn  Zahr  Kyr allh,Klyl  s3ad0,Undirected,10547,Person-Person,,1,Person<--->Person
amyn  Zahr  Kyr allh,Klyl  s3d,Undirected,10548,Person-Person,,5,Person<--->Person
amyn  Zahr  Kyr allh,Kyr aldyn  alzrkly,Undirected,10549,Person-Person,,4,Person<--->Person
amyn  Zahr  Kyr allh,Kyr allh afndy Kyr allh,Undirected,10550,Person-Person,,1,Person<--->Person
amyn  Zahr  Kyr allh,Lucien Bouvat,Undirected,10551,Person-Person,,3,Person<--->Person
amyn  Zahr  Kyr allh,m . y,Undirected,10552,Person-Person,,1,Person<--->Person
amyn  Zahr  Kyr allh,m3rwf  alrSafy,Undirected,10553,Person-Person,,27,Person<--->Person
amyn  Zahr  Kyr allh,m7b aldyn  alKTyb,Undirected,10554,Person-Person,,4,Person<--->Person
amyn  Zahr  Kyr allh,m7md  3ly,Undirected,10555,Person-Person,,1,Person<--->Person
amyn  Zahr  Kyr allh,m7md afndy alhaWmy,Undirected,10556,Person-Person,,1,Person<--->Person
amyn  Zahr  Kyr allh,m7md afndy almhdy,Undirected,10557,Person-Person,,1,Person<--->Person
amyn  Zahr  Kyr allh,m7md  alKDry,Undirected,10558,Person-Person,,1,Person<--->Person
amyn  Zahr  Kyr allh,m7md  amam  al3bd,Undirected,10559,Person-Person,,1,Person<--->Person
amyn  Zahr  Kyr allh,m7md  baQr  alWbyby,Undirected,10560,Person-Person,,1,Person<--->Person
amyn  Zahr  Kyr allh,m7md bn alKDr,Undirected,10561,Person-Person,,1,Person<--->Person
amyn  Zahr  Kyr allh,m7md fhmy alGzy,Undirected,10562,Person-Person,,1,Person<--->Person
amyn  Zahr  Kyr allh,m7md  jmyl  alWTy,Undirected,10563,Person-Person,,1,Person<--->Person
amyn  Zahr  Kyr allh,m7md  krd 3ly,Undirected,10564,Person-Person,,13,Person<--->Person
amyn  Zahr  Kyr allh,m7md  lTfy  jm30,Undirected,10565,Person-Person,,4,Person<--->Person
amyn  Zahr  Kyr allh,m7md  raGb  TbaK,Undirected,10566,Person-Person,,2,Person<--->Person
amyn  Zahr  Kyr allh,m7md  rDa  alWbyby,Undirected,10567,Person-Person,,8,Person<--->Person
amyn  Zahr  Kyr allh,m7md rWdy al7kym,Undirected,10568,Person-Person,,1,Person<--->Person
amyn  Zahr  Kyr allh,m7mwd samy albarwdy,Undirected,10569,Person-Person,,1,Person<--->Person
amyn  Zahr  Kyr allh,m7mwd  Wkry  alalwsy,Undirected,10570,Person-Person,,2,Person<--->Person
amyn  Zahr  Kyr allh,maks nwrdw|m . 3 . j,Undirected,10571,Person-Person,,1,Person<--->Person
amyn  Zahr  Kyr allh,mla jamy| m7md  jmyl  alWTy,Undirected,10572,Person-Person,,1,Person<--->Person
amyn  Zahr  Kyr allh,mSTfA  alGlayyny,Undirected,10573,Person-Person,,2,Person<--->Person
amyn  Zahr  Kyr allh,mSTfA  SadQ  alraf3y,Undirected,10574,Person-Person,,5,Person<--->Person
amyn  Zahr  Kyr allh,mSTfA SadQ alrfa3y,Undirected,10575,Person-Person,,1,Person<--->Person
amyn  Zahr  Kyr allh,n3wm  mkrzl,Undirected,10576,Person-Person,,1,Person<--->Person
amyn  Zahr  Kyr allh,nalynw,Undirected,10577,Person-Person,,1,Person<--->Person
amyn  Zahr  Kyr allh,naZr fy alktab,Undirected,10578,Person-Person,,1,Person<--->Person
amyn  Zahr  Kyr allh,nQwla  rzQ allh,Undirected,10579,Person-Person,,1,Person<--->Person
amyn  Zahr  Kyr allh,QsTaky  alm7Sy,Undirected,10580,Person-Person,,1,Person<--->Person
amyn  Zahr  Kyr allh,r. b.,Undirected,10581,Person-Person,,2,Person<--->Person
amyn  Zahr  Kyr allh,rfyQ  al3Zm,Undirected,10582,Person-Person,,7,Person<--->Person
amyn  Zahr  Kyr allh,rWdy  al7kym,Undirected,10583,Person-Person,,1,Person<--->Person
amyn  Zahr  Kyr allh,rWyd  alKwry,Undirected,10584,Person-Person,,1,Person<--->Person
amyn  Zahr  Kyr allh,S,Undirected,10585,Person-Person,,2,Person<--->Person
amyn  Zahr  Kyr allh,s3yd  alWrtwny,Undirected,10586,Person-Person,,2,Person<--->Person
amyn  Zahr  Kyr allh,satsna,Undirected,10587,Person-Person,,14,Person<--->Person
amyn  Zahr  Kyr allh,Sla7 aldyn  alQasmy,Undirected,10588,Person-Person,,4,Person<--->Person
amyn  Zahr  Kyr allh,slym  3n7wry,Undirected,10589,Person-Person,,4,Person<--->Person
amyn  Zahr  Kyr allh,slym  albKary,Undirected,10590,Person-Person,,2,Person<--->Person
amyn  Zahr  Kyr allh,slyman  Gzal0,Undirected,10591,Person-Person,,2,Person<--->Person
amyn  Zahr  Kyr allh,slyman  Zahr,Undirected,10592,Person-Person,,5,Person<--->Person
amyn  Zahr  Kyr allh,Tanyws  3bdh,Undirected,10593,Person-Person,,1,Person<--->Person
amyn  Zahr  Kyr allh,Th  7syn,Undirected,10594,Person-Person,,2,Person<--->Person
amyn  Zahr  Kyr allh,W,Undirected,10595,Person-Person,,2,Person<--->Person
amyn  Zahr  Kyr allh,W. a,Undirected,10596,Person-Person,,1,Person<--->Person
amyn  Zahr  Kyr allh,W7ad0 W7ad0,Undirected,10597,Person-Person,,1,Person<--->Person
amyn  Zahr  Kyr allh,Warl snywbws,Undirected,10598,Person-Person,,5,Person<--->Person
amyn  Zahr  Kyr allh,waSf bk bTrs Galy,Undirected,10599,Person-Person,,1,Person<--->Person
amyn  Zahr  Kyr allh,Wkry  al3sly,Undirected,10600,Person-Person,,5,Person<--->Person
amyn  Zahr  Kyr allh,Wkyb  arslan,Undirected,10601,Person-Person,,5,Person<--->Person
amyn  Zahr  Kyr allh,wly aldyn   ykn,Undirected,10602,Person-Person,,1,Person<--->Person
amyn  Zahr  Kyr allh,wTny,Undirected,10603,Person-Person,,1,Person<--->Person
amyn  Zahr  Kyr allh,y  d,Undirected,10604,Person-Person,,1,Person<--->Person
amyn  Zahr  Kyr allh,ywsf  jrjs  zKm,Undirected,10605,Person-Person,,13,Person<--->Person
amyn  Zahr  Kyr allh,z. K,Undirected,10606,Person-Person,,2,Person<--->Person
as3af  alnWaWyby,asma3yl  Sbry,Undirected,10607,Person-Person,,1,Person<--->Person
as3af  alnWaWyby,bawlw lwmbrwzw,Undirected,10608,Person-Person,,1,Person<--->Person
as3af  alnWaWyby,bwls  alKwly,Undirected,10609,Person-Person,,1,Person<--->Person
as3af  alnWaWyby,bwl yswn| 3z aldyn WyK alsrwjy0,Undirected,10610,Person-Person,,1,Person<--->Person
as3af  alnWaWyby,dktwr fylks rynwl,Undirected,10611,Person-Person,,1,Person<--->Person
as3af  alnWaWyby,dktwr fylyks rynywl,Undirected,10612,Person-Person,,1,Person<--->Person
as3af  alnWaWyby,f,Undirected,10613,Person-Person,,1,Person<--->Person
as3af  alnWaWyby,fars  alKwry,Undirected,10614,Person-Person,,4,Person<--->Person
as3af  alnWaWyby,fars  fyaD,Undirected,10615,Person-Person,,1,Person<--->Person
as3af  alnWaWyby,frydyk byasy,Undirected,10616,Person-Person,,1,Person<--->Person
as3af  alnWaWyby,hnry lafdan,Undirected,10617,Person-Person,,1,Person<--->Person
as3af  alnWaWyby,hnry lyWtnbrjh,Undirected,10618,Person-Person,,1,Person<--->Person
as3af  alnWaWyby,j,Undirected,10619,Person-Person,,2,Person<--->Person
as3af  alnWaWyby,j  .  D,Undirected,10620,Person-Person,,1,Person<--->Person
as3af  alnWaWyby,j.      S.,Undirected,10621,Person-Person,,3,Person<--->Person
as3af  alnWaWyby,jan lahwr,Undirected,10622,Person-Person,,1,Person<--->Person
as3af  alnWaWyby,jmal aldyn  alQasmy,Undirected,10623,Person-Person,,8,Person<--->Person
as3af  alnWaWyby,"John
                            Wortabet",Undirected,10624,Person-Person,,4,Person<--->Person
as3af  alnWaWyby,j  Q,Undirected,10625,Person-Person,,1,Person<--->Person
as3af  alnWaWyby,jrjy  7dad,Undirected,10626,Person-Person,,7,Person<--->Person
as3af  alnWaWyby,jrjy  dymtry  srsQ,Undirected,10627,Person-Person,,1,Person<--->Person
as3af  alnWaWyby,jrjy  nQwla  baz,Undirected,10628,Person-Person,,3,Person<--->Person
as3af  alnWaWyby,jstwr balswm,Undirected,10629,Person-Person,,1,Person<--->Person
as3af  alnWaWyby,kaZm   aldjyly,Undirected,10630,Person-Person,,1,Person<--->Person
as3af  alnWaWyby,klman hwar,Undirected,10631,Person-Person,,2,Person<--->Person
as3af  alnWaWyby,Klyl  alKwry,Undirected,10632,Person-Person,,3,Person<--->Person
as3af  alnWaWyby,Klyl  mrdm bk,Undirected,10633,Person-Person,,2,Person<--->Person
as3af  alnWaWyby,Klyl  mTran,Undirected,10634,Person-Person,,1,Person<--->Person
as3af  alnWaWyby,Klyl  s3ad0,Undirected,10635,Person-Person,,1,Person<--->Person
as3af  alnWaWyby,Klyl  s3d,Undirected,10636,Person-Person,,5,Person<--->Person
as3af  alnWaWyby,Kyr aldyn  alzrkly,Undirected,10637,Person-Person,,4,Person<--->Person
as3af  alnWaWyby,Kyr allh afndy Kyr allh,Undirected,10638,Person-Person,,1,Person<--->Person
as3af  alnWaWyby,Lucien Bouvat,Undirected,10639,Person-Person,,3,Person<--->Person
as3af  alnWaWyby,m . y,Undirected,10640,Person-Person,,1,Person<--->Person
as3af  alnWaWyby,m3rwf  alrSafy,Undirected,10641,Person-Person,,27,Person<--->Person
as3af  alnWaWyby,m7b aldyn  alKTyb,Undirected,10642,Person-Person,,4,Person<--->Person
as3af  alnWaWyby,m7md  3ly,Undirected,10643,Person-Person,,1,Person<--->Person
as3af  alnWaWyby,m7md afndy alhaWmy,Undirected,10644,Person-Person,,1,Person<--->Person
as3af  alnWaWyby,m7md afndy almhdy,Undirected,10645,Person-Person,,1,Person<--->Person
as3af  alnWaWyby,m7md  alKDry,Undirected,10646,Person-Person,,1,Person<--->Person
as3af  alnWaWyby,m7md  amam  al3bd,Undirected,10647,Person-Person,,1,Person<--->Person
as3af  alnWaWyby,m7md  baQr  alWbyby,Undirected,10648,Person-Person,,1,Person<--->Person
as3af  alnWaWyby,m7md bn alKDr,Undirected,10649,Person-Person,,1,Person<--->Person
as3af  alnWaWyby,m7md fhmy alGzy,Undirected,10650,Person-Person,,1,Person<--->Person
as3af  alnWaWyby,m7md  jmyl  alWTy,Undirected,10651,Person-Person,,1,Person<--->Person
as3af  alnWaWyby,m7md  krd 3ly,Undirected,10652,Person-Person,,13,Person<--->Person
as3af  alnWaWyby,m7md  lTfy  jm30,Undirected,10653,Person-Person,,4,Person<--->Person
as3af  alnWaWyby,m7md  raGb  TbaK,Undirected,10654,Person-Person,,2,Person<--->Person
as3af  alnWaWyby,m7md  rDa  alWbyby,Undirected,10655,Person-Person,,8,Person<--->Person
as3af  alnWaWyby,m7md rWdy al7kym,Undirected,10656,Person-Person,,1,Person<--->Person
as3af  alnWaWyby,m7mwd samy albarwdy,Undirected,10657,Person-Person,,1,Person<--->Person
as3af  alnWaWyby,m7mwd  Wkry  alalwsy,Undirected,10658,Person-Person,,2,Person<--->Person
as3af  alnWaWyby,maks nwrdw|m . 3 . j,Undirected,10659,Person-Person,,1,Person<--->Person
as3af  alnWaWyby,mla jamy| m7md  jmyl  alWTy,Undirected,10660,Person-Person,,1,Person<--->Person
as3af  alnWaWyby,mSTfA  alGlayyny,Undirected,10661,Person-Person,,2,Person<--->Person
as3af  alnWaWyby,mSTfA  SadQ  alraf3y,Undirected,10662,Person-Person,,5,Person<--->Person
as3af  alnWaWyby,mSTfA SadQ alrfa3y,Undirected,10663,Person-Person,,1,Person<--->Person
as3af  alnWaWyby,n3wm  mkrzl,Undirected,10664,Person-Person,,1,Person<--->Person
as3af  alnWaWyby,nalynw,Undirected,10665,Person-Person,,1,Person<--->Person
as3af  alnWaWyby,naZr fy alktab,Undirected,10666,Person-Person,,1,Person<--->Person
as3af  alnWaWyby,nQwla  rzQ allh,Undirected,10667,Person-Person,,1,Person<--->Person
as3af  alnWaWyby,QsTaky  alm7Sy,Undirected,10668,Person-Person,,1,Person<--->Person
as3af  alnWaWyby,r. b.,Undirected,10669,Person-Person,,2,Person<--->Person
as3af  alnWaWyby,rfyQ  al3Zm,Undirected,10670,Person-Person,,7,Person<--->Person
as3af  alnWaWyby,rWdy  al7kym,Undirected,10671,Person-Person,,1,Person<--->Person
as3af  alnWaWyby,rWyd  alKwry,Undirected,10672,Person-Person,,1,Person<--->Person
as3af  alnWaWyby,S,Undirected,10673,Person-Person,,2,Person<--->Person
as3af  alnWaWyby,s3yd  alWrtwny,Undirected,10674,Person-Person,,2,Person<--->Person
as3af  alnWaWyby,satsna,Undirected,10675,Person-Person,,14,Person<--->Person
as3af  alnWaWyby,Sla7 aldyn  alQasmy,Undirected,10676,Person-Person,,4,Person<--->Person
as3af  alnWaWyby,slym  3n7wry,Undirected,10677,Person-Person,,4,Person<--->Person
as3af  alnWaWyby,slym  albKary,Undirected,10678,Person-Person,,2,Person<--->Person
as3af  alnWaWyby,slyman  Gzal0,Undirected,10679,Person-Person,,2,Person<--->Person
as3af  alnWaWyby,slyman  Zahr,Undirected,10680,Person-Person,,5,Person<--->Person
as3af  alnWaWyby,Tanyws  3bdh,Undirected,10681,Person-Person,,1,Person<--->Person
as3af  alnWaWyby,Th  7syn,Undirected,10682,Person-Person,,2,Person<--->Person
as3af  alnWaWyby,W,Undirected,10683,Person-Person,,2,Person<--->Person
as3af  alnWaWyby,W. a,Undirected,10684,Person-Person,,1,Person<--->Person
as3af  alnWaWyby,W7ad0 W7ad0,Undirected,10685,Person-Person,,1,Person<--->Person
as3af  alnWaWyby,Warl snywbws,Undirected,10686,Person-Person,,5,Person<--->Person
as3af  alnWaWyby,waSf bk bTrs Galy,Undirected,10687,Person-Person,,1,Person<--->Person
as3af  alnWaWyby,Wkry  al3sly,Undirected,10688,Person-Person,,5,Person<--->Person
